"['atom A', 'A no.', 'B no.', 'Distance (A)']"
"['Sr', 823, 'Ti', 1569, 3.246]"
"['Sr', 824, 'Ti', 1183, 3.391]"
"['Sr', 824, 'Ti', 1500, 3.365]"
"['Sr', 824, 'Ti', 1505, 3.356]"
"['Sr', 824, 'Ti', 1507, 3.259]"
"['Sr', 824, 'Ti', 1511, 3.352]"
"['Sr', 824, 'Ti', 1522, 3.173]"
"['Sr', 825, 'Ti', 1287, 3.538]"
"['Sr', 825, 'Ti', 1300, 3.464]"
"['Sr', 825, 'Ti', 1506, 3.448]"
"['Sr', 825, 'Ti', 1507, 3.708]"
"['Sr', 825, 'Ti', 1522, 3.407]"
"['Sr', 825, 'Ti', 1655, 2.987]"
"['Sr', 826, 'Ti', 1182, 3.171]"
"['Sr', 826, 'Ti', 1287, 3.406]"
"['Sr', 826, 'Ti', 1300, 3.497]"
"['Sr', 826, 'Ti', 1506, 3.459]"
"['Sr', 826, 'Ti', 1655, 3.618]"
"['Sr', 827, 'Ti', 1182, 3.359]"
"['Sr', 828, 'Ti', 1503, 3.638]"
"['Sr', 828, 'Ti', 1572, 3.245]"
"['Sr', 828, 'Ti', 1578, 3.296]"
"['Sr', 829, 'Ti', 1503, 3.535]"
"['Sr', 829, 'Ti', 1504, 3.384]"
"['Sr', 829, 'Ti', 1572, 3.381]"
"['Sr', 829, 'Ti', 1578, 3.354]"
"['Sr', 829, 'Ti', 1579, 3.302]"
"['Sr', 830, 'Ti', 1197, 3.545]"
"['Sr', 830, 'Ti', 1501, 3.3]"
"['Sr', 830, 'Ti', 1504, 3.503]"
"['Sr', 830, 'Ti', 1510, 3.417]"
"['Sr', 830, 'Ti', 1579, 3.426]"
"['Sr', 830, 'Ti', 1598, 3.615]"
"['Sr', 831, 'Ti', 1580, 3.277]"
"['Sr', 832, 'Ti', 1241, 3.416]"
"['Sr', 832, 'Ti', 1262, 3.339]"
"['Sr', 832, 'Ti', 1435, 3.644]"
"['Sr', 832, 'Ti', 1580, 3.406]"
"['Sr', 833, 'Ti', 1241, 3.468]"
"['Sr', 833, 'Ti', 1262, 3.291]"
"['Sr', 833, 'Ti', 1435, 3.44]"
"['Sr', 833, 'Ti', 1505, 3.266]"
"['Sr', 833, 'Ti', 1511, 3.277]"
"['Sr', 833, 'Ti', 1582, 3.501]"
"['Sr', 834, 'Ti', 1293, 3.382]"
"['Sr', 834, 'Ti', 1505, 3.387]"
"['Sr', 834, 'Ti', 1507, 3.486]"
"['Sr', 834, 'Ti', 1511, 3.382]"
"['Sr', 834, 'Ti', 1582, 3.512]"
"['Sr', 835, 'Ti', 1293, 3.441]"
"['Sr', 835, 'Ti', 1300, 3.49]"
"['Sr', 835, 'Ti', 1506, 3.384]"
"['Sr', 835, 'Ti', 1507, 3.695]"
"['Sr', 835, 'Ti', 1584, 3.437]"
"['Sr', 836, 'Ti', 1300, 3.304]"
"['Sr', 836, 'Ti', 1506, 3.292]"
"['Sr', 836, 'Ti', 1584, 3.369]"
"['Sr', 837, 'Ti', 1586, 3.366]"
"['Sr', 838, 'Ti', 1516, 3.379]"
"['Sr', 838, 'Ti', 1578, 3.452]"
"['Sr', 838, 'Ti', 1586, 3.313]"
"['Sr', 839, 'Ti', 1009, 3.21]"
"['Sr', 839, 'Ti', 1516, 3.46]"
"['Sr', 839, 'Ti', 1578, 3.468]"
"['Sr', 839, 'Ti', 1579, 3.344]"
"['Sr', 840, 'Ti', 1009, 3.367]"
"['Sr', 840, 'Ti', 1501, 3.396]"
"['Sr', 840, 'Ti', 1510, 3.34]"
"['Sr', 840, 'Ti', 1517, 3.496]"
"['Sr', 840, 'Ti', 1579, 3.388]"
"['Sr', 841, 'Ti', 1362, 3.444]"
"['Sr', 841, 'Ti', 1580, 3.387]"
"['Sr', 841, 'Ti', 1589, 3.391]"
"['Sr', 842, 'Ti', 1236, 3.426]"
"['Sr', 842, 'Ti', 1241, 3.392]"
"['Sr', 842, 'Ti', 1362, 3.383]"
"['Sr', 842, 'Ti', 1518, 3.453]"
"['Sr', 842, 'Ti', 1580, 3.395]"
"['Sr', 842, 'Ti', 1589, 3.438]"
"['Sr', 843, 'Ti', 1236, 3.356]"
"['Sr', 843, 'Ti', 1241, 3.349]"
"['Sr', 843, 'Ti', 1518, 3.451]"
"['Sr', 843, 'Ti', 1519, 3.385]"
"['Sr', 843, 'Ti', 1582, 3.606]"
"['Sr', 843, 'Ti', 1591, 3.413]"
"['Sr', 844, 'Ti', 1293, 3.055]"
"['Sr', 844, 'Ti', 1312, 3.688]"
"['Sr', 844, 'Ti', 1519, 3.675]"
"['Sr', 844, 'Ti', 1582, 3.461]"
"['Sr', 844, 'Ti', 1591, 3.308]"
"['Sr', 845, 'Ti', 1249, 3.402]"
"['Sr', 845, 'Ti', 1293, 3.331]"
"['Sr', 845, 'Ti', 1312, 3.373]"
"['Sr', 845, 'Ti', 1584, 3.383]"
"['Sr', 845, 'Ti', 1593, 3.336]"
"['Sr', 846, 'Ti', 1249, 3.264]"
"['Sr', 846, 'Ti', 1584, 3.359]"
"['Sr', 846, 'Ti', 1593, 3.321]"
"['Sr', 847, 'Ti', 1586, 3.351]"
"['Sr', 847, 'Ti', 1595, 3.334]"
"['Sr', 848, 'Ti', 1516, 3.388]"
"['Sr', 848, 'Ti', 1521, 3.36]"
"['Sr', 848, 'Ti', 1586, 3.373]"
"['Sr', 848, 'Ti', 1595, 3.418]"
"['Sr', 848, 'Ti', 1596, 3.344]"
"['Sr', 849, 'Ti', 1009, 3.442]"
"['Sr', 849, 'Ti', 1516, 3.67]"
"['Sr', 849, 'Ti', 1521, 3.398]"
"['Sr', 849, 'Ti', 1596, 3.236]"
"['Sr', 849, 'Ti', 1597, 3.168]"
"['Sr', 850, 'Ti', 1009, 3.514]"
"['Sr', 850, 'Ti', 1378, 3.486]"
"['Sr', 850, 'Ti', 1517, 3.576]"
"['Sr', 850, 'Ti', 1597, 3.317]"
"['Sr', 851, 'Ti', 1378, 3.64]"
"['Sr', 851, 'Ti', 1509, 3.247]"
"['Sr', 852, 'Ti', 1236, 3.343]"
"['Sr', 852, 'Ti', 1246, 3.192]"
"['Sr', 852, 'Ti', 1362, 3.43]"
"['Sr', 852, 'Ti', 1518, 3.461]"
"['Sr', 852, 'Ti', 1523, 3.291]"
"['Sr', 852, 'Ti', 1524, 3.85]"
"['Sr', 852, 'Ti', 1589, 3.344]"
"['Sr', 852, 'Ti', 1599, 3.416]"
"['Sr', 853, 'Ti', 1236, 3.398]"
"['Sr', 853, 'Ti', 1246, 3.336]"
"['Sr', 853, 'Ti', 1409, 3.289]"
"['Sr', 853, 'Ti', 1518, 3.337]"
"['Sr', 853, 'Ti', 1519, 3.38]"
"['Sr', 853, 'Ti', 1524, 3.469]"
"['Sr', 853, 'Ti', 1591, 3.423]"
"['Sr', 853, 'Ti', 1600, 3.563]"
"['Sr', 854, 'Ti', 1312, 3.418]"
"['Sr', 854, 'Ti', 1409, 3.354]"
"['Sr', 854, 'Ti', 1519, 3.425]"
"['Sr', 854, 'Ti', 1525, 3.416]"
"['Sr', 854, 'Ti', 1591, 3.31]"
"['Sr', 854, 'Ti', 1600, 3.374]"
"['Sr', 854, 'Ti', 1601, 3.336]"
"['Sr', 855, 'Ti', 1249, 3.46]"
"['Sr', 855, 'Ti', 1291, 3.267]"
"['Sr', 855, 'Ti', 1312, 3.406]"
"['Sr', 855, 'Ti', 1433, 3.424]"
"['Sr', 855, 'Ti', 1525, 3.183]"
"['Sr', 855, 'Ti', 1593, 3.5]"
"['Sr', 855, 'Ti', 1601, 2.983]"
"['Sr', 856, 'Ti', 1249, 3.353]"
"['Sr', 856, 'Ti', 1291, 3.282]"
"['Sr', 856, 'Ti', 1433, 3.278]"
"['Sr', 856, 'Ti', 1593, 3.332]"
"['Sr', 857, 'Ti', 1527, 3.344]"
"['Sr', 857, 'Ti', 1595, 3.378]"
"['Sr', 857, 'Ti', 1603, 3.328]"
"['Sr', 858, 'Ti', 1521, 3.402]"
"['Sr', 858, 'Ti', 1527, 3.381]"
"['Sr', 858, 'Ti', 1528, 3.523]"
"['Sr', 858, 'Ti', 1595, 3.424]"
"['Sr', 858, 'Ti', 1596, 3.354]"
"['Sr', 858, 'Ti', 1603, 3.362]"
"['Sr', 858, 'Ti', 1644, 3.352]"
"['Sr', 859, 'Ti', 1521, 3.411]"
"['Sr', 859, 'Ti', 1528, 3.416]"
"['Sr', 859, 'Ti', 1529, 3.361]"
"['Sr', 859, 'Ti', 1596, 3.4]"
"['Sr', 859, 'Ti', 1597, 3.378]"
"['Sr', 859, 'Ti', 1605, 3.566]"
"['Sr', 859, 'Ti', 1644, 3.363]"
"['Sr', 860, 'Ti', 1378, 3.755]"
"['Sr', 860, 'Ti', 1509, 3.453]"
"['Sr', 860, 'Ti', 1529, 2.972]"
"['Sr', 860, 'Ti', 1597, 3.461]"
"['Sr', 860, 'Ti', 1605, 3.523]"
"['Sr', 861, 'Ti', 1509, 3.44]"
"['Sr', 861, 'Ti', 1538, 2.952]"
"['Sr', 861, 'Ti', 1613, 3.316]"
"['Sr', 862, 'Ti', 1124, 3.41]"
"['Sr', 862, 'Ti', 1246, 2.959]"
"['Sr', 862, 'Ti', 1285, 3.405]"
"['Sr', 862, 'Ti', 1520, 3.219]"
"['Sr', 862, 'Ti', 1523, 3.448]"
"['Sr', 862, 'Ti', 1524, 3.468]"
"['Sr', 862, 'Ti', 1599, 3.435]"
"['Sr', 863, 'Ti', 1124, 3.39]"
"['Sr', 863, 'Ti', 1246, 3.441]"
"['Sr', 863, 'Ti', 1409, 3.481]"
"['Sr', 863, 'Ti', 1524, 3.401]"
"['Sr', 863, 'Ti', 1531, 3.287]"
"['Sr', 863, 'Ti', 1600, 3.299]"
"['Sr', 863, 'Ti', 1608, 3.672]"
"['Sr', 864, 'Ti', 1409, 3.351]"
"['Sr', 864, 'Ti', 1525, 3.375]"
"['Sr', 864, 'Ti', 1531, 3.323]"
"['Sr', 864, 'Ti', 1532, 3.351]"
"['Sr', 864, 'Ti', 1590, 3.357]"
"['Sr', 864, 'Ti', 1600, 3.077]"
"['Sr', 864, 'Ti', 1601, 3.552]"
"['Sr', 864, 'Ti', 1608, 3.839]"
"['Sr', 865, 'Ti', 1291, 3.458]"
"['Sr', 865, 'Ti', 1433, 3.363]"
"['Sr', 865, 'Ti', 1525, 3.572]"
"['Sr', 865, 'Ti', 1532, 3.584]"
"['Sr', 865, 'Ti', 1533, 3.034]"
"['Sr', 865, 'Ti', 1590, 2.956]"
"['Sr', 865, 'Ti', 1601, 3.319]"
"['Sr', 865, 'Ti', 1610, 3.495]"
"['Sr', 866, 'Ti', 1291, 3.701]"
"['Sr', 866, 'Ti', 1433, 3.579]"
"['Sr', 866, 'Ti', 1476, 3.232]"
"['Sr', 866, 'Ti', 1533, 3.564]"
"['Sr', 866, 'Ti', 1534, 2.98]"
"['Sr', 866, 'Ti', 1610, 3.549]"
"['Sr', 867, 'Ti', 1476, 3.507]"
"['Sr', 867, 'Ti', 1527, 3.489]"
"['Sr', 867, 'Ti', 1534, 3.596]"
"['Sr', 867, 'Ti', 1535, 3.433]"
"['Sr', 867, 'Ti', 1566, 3.38]"
"['Sr', 867, 'Ti', 1603, 3.4]"
"['Sr', 868, 'Ti', 1527, 3.695]"
"['Sr', 868, 'Ti', 1528, 3.39]"
"['Sr', 868, 'Ti', 1535, 3.266]"
"['Sr', 868, 'Ti', 1536, 3.5]"
"['Sr', 868, 'Ti', 1566, 3.277]"
"['Sr', 868, 'Ti', 1603, 3.563]"
"['Sr', 868, 'Ti', 1611, 2.99]"
"['Sr', 868, 'Ti', 1644, 3.503]"
"['Sr', 869, 'Ti', 1528, 3.197]"
"['Sr', 869, 'Ti', 1529, 3.429]"
"['Sr', 869, 'Ti', 1536, 3.365]"
"['Sr', 869, 'Ti', 1537, 3.329]"
"['Sr', 869, 'Ti', 1605, 3.364]"
"['Sr', 869, 'Ti', 1611, 3.136]"
"['Sr', 869, 'Ti', 1612, 3.715]"
"['Sr', 869, 'Ti', 1644, 3.485]"
"['Sr', 870, 'Ti', 1509, 3.771]"
"['Sr', 870, 'Ti', 1529, 3.254]"
"['Sr', 870, 'Ti', 1537, 3.327]"
"['Sr', 870, 'Ti', 1538, 3.355]"
"['Sr', 870, 'Ti', 1605, 3.353]"
"['Sr', 870, 'Ti', 1612, 3.373]"
"['Sr', 870, 'Ti', 1613, 3.341]"
"['Sr', 871, 'Ti', 1285, 3.816]"
"['Sr', 871, 'Ti', 1520, 3.534]"
"['Sr', 871, 'Ti', 1539, 3.233]"
"['Sr', 871, 'Ti', 1614, 2.99]"
"['Sr', 872, 'Ti', 1124, 3.169]"
"['Sr', 872, 'Ti', 1285, 3.841]"
"['Sr', 872, 'Ti', 1520, 3.766]"
"['Sr', 872, 'Ti', 1539, 2.954]"
"['Sr', 872, 'Ti', 1540, 3.22]"
"['Sr', 872, 'Ti', 1614, 3.289]"
"['Sr', 872, 'Ti', 1615, 3.496]"
"['Sr', 873, 'Ti', 1124, 3.477]"
"['Sr', 873, 'Ti', 1357, 3.252]"
"['Sr', 873, 'Ti', 1531, 3.697]"
"['Sr', 873, 'Ti', 1540, 3.164]"
"['Sr', 873, 'Ti', 1541, 3.175]"
"['Sr', 873, 'Ti', 1608, 3.5]"
"['Sr', 873, 'Ti', 1615, 3.134]"
"['Sr', 874, 'Ti', 1040, 3.756]"
"['Sr', 874, 'Ti', 1357, 3.414]"
"['Sr', 874, 'Ti', 1531, 3.139]"
"['Sr', 874, 'Ti', 1532, 3.699]"
"['Sr', 874, 'Ti', 1541, 3.694]"
"['Sr', 874, 'Ti', 1590, 3.378]"
"['Sr', 874, 'Ti', 1608, 2.954]"
"['Sr', 874, 'Ti', 1616, 3.671]"
"['Sr', 875, 'Ti', 1040, 3.515]"
"['Sr', 875, 'Ti', 1161, 2.968]"
"['Sr', 875, 'Ti', 1532, 3.825]"
"['Sr', 875, 'Ti', 1533, 2.959]"
"['Sr', 875, 'Ti', 1590, 3.245]"
"['Sr', 875, 'Ti', 1610, 3.229]"
"['Sr', 875, 'Ti', 1616, 3.289]"
"['Sr', 875, 'Ti', 1617, 3.633]"
"['Sr', 876, 'Ti', 1109, 3.549]"
"['Sr', 876, 'Ti', 1161, 3.233]"
"['Sr', 876, 'Ti', 1476, 3.648]"
"['Sr', 876, 'Ti', 1533, 3.846]"
"['Sr', 876, 'Ti', 1534, 3.361]"
"['Sr', 876, 'Ti', 1542, 2.988]"
"['Sr', 876, 'Ti', 1610, 3.563]"
"['Sr', 876, 'Ti', 1617, 3.361]"
"['Sr', 877, 'Ti', 1109, 3.506]"
"['Sr', 877, 'Ti', 1476, 3.068]"
"['Sr', 877, 'Ti', 1534, 2.96]"
"['Sr', 877, 'Ti', 1535, 3.327]"
"['Sr', 877, 'Ti', 1542, 3.745]"
"['Sr', 877, 'Ti', 1543, 3.475]"
"['Sr', 877, 'Ti', 1566, 3.835]"
"['Sr', 877, 'Ti', 1618, 3.346]"
"['Sr', 878, 'Ti', 1535, 3.092]"
"['Sr', 878, 'Ti', 1536, 3.469]"
"['Sr', 878, 'Ti', 1543, 3.554]"
"['Sr', 878, 'Ti', 1544, 3.192]"
"['Sr', 878, 'Ti', 1566, 3.733]"
"['Sr', 878, 'Ti', 1611, 3.547]"
"['Sr', 878, 'Ti', 1618, 2.976]"
"['Sr', 879, 'Ti', 1536, 3.009]"
"['Sr', 879, 'Ti', 1537, 3.342]"
"['Sr', 879, 'Ti', 1544, 3.5]"
"['Sr', 879, 'Ti', 1545, 2.974]"
"['Sr', 879, 'Ti', 1611, 3.51]"
"['Sr', 879, 'Ti', 1612, 3.55]"
"['Sr', 879, 'Ti', 1620, 3.459]"
"['Sr', 880, 'Ti', 1314, 3.378]"
"['Sr', 880, 'Ti', 1537, 3.458]"
"['Sr', 880, 'Ti', 1538, 3.165]"
"['Sr', 880, 'Ti', 1545, 3.031]"
"['Sr', 880, 'Ti', 1546, 2.968]"
"['Sr', 880, 'Ti', 1612, 3.475]"
"['Sr', 880, 'Ti', 1613, 3.553]"
"['Sr', 880, 'Ti', 1620, 3.431]"
"['Sr', 881, 'Ti', 1314, 3.592]"
"['Sr', 881, 'Ti', 1546, 2.977]"
"['Sr', 881, 'Ti', 1554, 3.576]"
"['Sr', 881, 'Ti', 1628, 3.446]"
"['Sr', 882, 'Ti', 1539, 3.199]"
"['Sr', 882, 'Ti', 1540, 3.345]"
"['Sr', 882, 'Ti', 1547, 3.386]"
"['Sr', 882, 'Ti', 1548, 3.517]"
"['Sr', 882, 'Ti', 1614, 3.376]"
"['Sr', 882, 'Ti', 1615, 3.62]"
"['Sr', 882, 'Ti', 1621, 2.95]"
"['Sr', 882, 'Ti', 1622, 3.385]"
"['Sr', 883, 'Ti', 1357, 3.173]"
"['Sr', 883, 'Ti', 1540, 3.03]"
"['Sr', 883, 'Ti', 1541, 3.115]"
"['Sr', 883, 'Ti', 1548, 3.357]"
"['Sr', 883, 'Ti', 1574, 3.535]"
"['Sr', 883, 'Ti', 1615, 3.285]"
"['Sr', 883, 'Ti', 1622, 2.958]"
"['Sr', 883, 'Ti', 1623, 3.517]"
"['Sr', 884, 'Ti', 1040, 3.636]"
"['Sr', 884, 'Ti', 1106, 3.504]"
"['Sr', 884, 'Ti', 1217, 3.592]"
"['Sr', 884, 'Ti', 1357, 3.072]"
"['Sr', 884, 'Ti', 1541, 3.342]"
"['Sr', 884, 'Ti', 1574, 3.538]"
"['Sr', 884, 'Ti', 1616, 2.953]"
"['Sr', 884, 'Ti', 1623, 3.731]"
"['Sr', 885, 'Ti', 1015, 3.838]"
"['Sr', 885, 'Ti', 1040, 3.638]"
"['Sr', 885, 'Ti', 1106, 3.307]"
"['Sr', 885, 'Ti', 1161, 3.017]"
"['Sr', 885, 'Ti', 1217, 2.966]"
"['Sr', 885, 'Ti', 1549, 3.125]"
"['Sr', 885, 'Ti', 1616, 3.302]"
"['Sr', 885, 'Ti', 1617, 3.718]"
"['Sr', 886, 'Ti', 1015, 2.98]"
"['Sr', 886, 'Ti', 1109, 3.8]"
"['Sr', 886, 'Ti', 1161, 3.811]"
"['Sr', 886, 'Ti', 1542, 2.95]"
"['Sr', 886, 'Ti', 1549, 3.337]"
"['Sr', 886, 'Ti', 1550, 3.034]"
"['Sr', 886, 'Ti', 1617, 3.546]"
"['Sr', 886, 'Ti', 1624, 3.255]"
"['Sr', 887, 'Ti', 1109, 3.321]"
"['Sr', 887, 'Ti', 1542, 3.414]"
"['Sr', 887, 'Ti', 1543, 3.359]"
"['Sr', 887, 'Ti', 1550, 3.294]"
"['Sr', 887, 'Ti', 1551, 3.343]"
"['Sr', 887, 'Ti', 1618, 3.446]"
"['Sr', 887, 'Ti', 1624, 2.961]"
"['Sr', 887, 'Ti', 1625, 3.477]"
"['Sr', 888, 'Ti', 1543, 3.755]"
"['Sr', 888, 'Ti', 1544, 3.368]"
"['Sr', 888, 'Ti', 1551, 3.715]"
"['Sr', 888, 'Ti', 1552, 3.087]"
"['Sr', 888, 'Ti', 1618, 3.344]"
"['Sr', 888, 'Ti', 1625, 3.359]"
"['Sr', 888, 'Ti', 1626, 2.953]"
"['Sr', 889, 'Ti', 1544, 3.745]"
"['Sr', 889, 'Ti', 1545, 3.418]"
"['Sr', 889, 'Ti', 1552, 3.688]"
"['Sr', 889, 'Ti', 1553, 3.451]"
"['Sr', 889, 'Ti', 1620, 2.979]"
"['Sr', 889, 'Ti', 1626, 3.081]"
"['Sr', 889, 'Ti', 1627, 3.062]"
"['Sr', 890, 'Ti', 1314, 3.648]"
"['Sr', 890, 'Ti', 1545, 3.301]"
"['Sr', 890, 'Ti', 1546, 3.411]"
"['Sr', 890, 'Ti', 1553, 3.31]"
"['Sr', 890, 'Ti', 1554, 3.442]"
"['Sr', 890, 'Ti', 1620, 3.184]"
"['Sr', 890, 'Ti', 1627, 3.159]"
"['Sr', 890, 'Ti', 1628, 3.412]"
"['Sr', 891, 'Ti', 1547, 3.181]"
"['Sr', 891, 'Ti', 1555, 3.411]"
"['Sr', 891, 'Ti', 1621, 2.998]"
"['Sr', 891, 'Ti', 1629, 3.283]"
"['Sr', 892, 'Ti', 1547, 3.493]"
"['Sr', 892, 'Ti', 1548, 3.208]"
"['Sr', 892, 'Ti', 1555, 3.195]"
"['Sr', 892, 'Ti', 1556, 3.74]"
"['Sr', 892, 'Ti', 1621, 3.264]"
"['Sr', 892, 'Ti', 1622, 3.329]"
"['Sr', 892, 'Ti', 1629, 3.838]"
"['Sr', 892, 'Ti', 1630, 3.014]"
"['Sr', 893, 'Ti', 1548, 3.266]"
"['Sr', 893, 'Ti', 1556, 3.358]"
"['Sr', 893, 'Ti', 1557, 3.416]"
"['Sr', 893, 'Ti', 1574, 3.257]"
"['Sr', 893, 'Ti', 1622, 3.335]"
"['Sr', 893, 'Ti', 1623, 3.252]"
"['Sr', 893, 'Ti', 1630, 3.696]"
"['Sr', 893, 'Ti', 1631, 3.27]"
"['Sr', 894, 'Ti', 1106, 3.262]"
"['Sr', 894, 'Ti', 1217, 3.687]"
"['Sr', 894, 'Ti', 1453, 3.659]"
"['Sr', 894, 'Ti', 1557, 3.724]"
"['Sr', 894, 'Ti', 1558, 3.395]"
"['Sr', 894, 'Ti', 1574, 2.956]"
"['Sr', 894, 'Ti', 1623, 2.954]"
"['Sr', 894, 'Ti', 1631, 3.674]"
"['Sr', 895, 'Ti', 1015, 3.734]"
"['Sr', 895, 'Ti', 1106, 2.952]"
"['Sr', 895, 'Ti', 1217, 3.203]"
"['Sr', 895, 'Ti', 1453, 3.351]"
"['Sr', 895, 'Ti', 1549, 3.132]"
"['Sr', 895, 'Ti', 1558, 3.115]"
"['Sr', 895, 'Ti', 1559, 3.823]"
"['Sr', 895, 'Ti', 1632, 3.726]"
"['Sr', 896, 'Ti', 1015, 3.24]"
"['Sr', 896, 'Ti', 1382, 3.493]"
"['Sr', 896, 'Ti', 1549, 3.112]"
"['Sr', 896, 'Ti', 1550, 3.096]"
"['Sr', 896, 'Ti', 1559, 3.368]"
"['Sr', 896, 'Ti', 1560, 3.348]"
"['Sr', 896, 'Ti', 1624, 3.848]"
"['Sr', 896, 'Ti', 1632, 2.965]"
"['Sr', 897, 'Ti', 1382, 2.951]"
"['Sr', 897, 'Ti', 1550, 3.488]"
"['Sr', 897, 'Ti', 1551, 3.235]"
"['Sr', 897, 'Ti', 1560, 3.444]"
"['Sr', 897, 'Ti', 1561, 3.038]"
"['Sr', 897, 'Ti', 1624, 3.444]"
"['Sr', 897, 'Ti', 1625, 3.477]"
"['Sr', 897, 'Ti', 1634, 3.254]"
"['Sr', 898, 'Ti', 1551, 3.339]"
"['Sr', 898, 'Ti', 1552, 3.15]"
"['Sr', 898, 'Ti', 1561, 3.412]"
"['Sr', 898, 'Ti', 1562, 2.951]"
"['Sr', 898, 'Ti', 1625, 3.488]"
"['Sr', 898, 'Ti', 1626, 3.592]"
"['Sr', 898, 'Ti', 1634, 3.678]"
"['Sr', 898, 'Ti', 1635, 3.275]"
"['Sr', 899, 'Ti', 1166, 3.606]"
"['Sr', 899, 'Ti', 1552, 3.407]"
"['Sr', 899, 'Ti', 1553, 3.108]"
"['Sr', 899, 'Ti', 1562, 2.968]"
"['Sr', 899, 'Ti', 1626, 3.448]"
"['Sr', 899, 'Ti', 1627, 3.446]"
"['Sr', 899, 'Ti', 1635, 3.318]"
"['Sr', 899, 'Ti', 1636, 3.426]"
"['Sr', 900, 'Ti', 1166, 3.053]"
"['Sr', 900, 'Ti', 1553, 3.061]"
"['Sr', 900, 'Ti', 1554, 3.287]"
"['Sr', 900, 'Ti', 1563, 3.418]"
"['Sr', 900, 'Ti', 1604, 3.456]"
"['Sr', 900, 'Ti', 1627, 3.296]"
"['Sr', 900, 'Ti', 1628, 3.253]"
"['Sr', 900, 'Ti', 1636, 3.138]"
"['Sr', 901, 'Ti', 1642, 3.359]"
"['Sr', 902, 'Ti', 1156, 3.478]"
"['Sr', 902, 'Ti', 1629, 3.312]"
"['Sr', 902, 'Ti', 1630, 3.441]"
"['Sr', 902, 'Ti', 1692, 3.312]"
"['Sr', 903, 'Ti', 1156, 3.24]"
"['Sr', 903, 'Ti', 1630, 3.498]"
"['Sr', 903, 'Ti', 1631, 3.133]"
"['Sr', 903, 'Ti', 1693, 3.501]"
"['Sr', 904, 'Ti', 1453, 3.424]"
"['Sr', 904, 'Ti', 1631, 3.323]"
"['Sr', 904, 'Ti', 1693, 3.134]"
"['Sr', 904, 'Ti', 1694, 3.48]"
"['Sr', 905, 'Ti', 1453, 2.953]"
"['Sr', 905, 'Ti', 1632, 3.848]"
"['Sr', 905, 'Ti', 1694, 3.504]"
"['Sr', 905, 'Ti', 1695, 3.733]"
"['Sr', 906, 'Ti', 1382, 3.791]"
"['Sr', 906, 'Ti', 1632, 3.003]"
"['Sr', 906, 'Ti', 1695, 3.185]"
"['Sr', 906, 'Ti', 1696, 3.305]"
"['Sr', 907, 'Ti', 1382, 3.061]"
"['Sr', 907, 'Ti', 1634, 2.956]"
"['Sr', 907, 'Ti', 1696, 3.247]"
"['Sr', 907, 'Ti', 1697, 3.368]"
"['Sr', 908, 'Ti', 1313, 3.347]"
"['Sr', 908, 'Ti', 1634, 3.12]"
"['Sr', 908, 'Ti', 1635, 2.97]"
"['Sr', 908, 'Ti', 1697, 3.773]"
"['Sr', 909, 'Ti', 1313, 3.548]"
"['Sr', 909, 'Ti', 1635, 3.848]"
"['Sr', 909, 'Ti', 1636, 3.316]"
"['Sr', 909, 'Ti', 1699, 3.243]"
"['Sr', 910, 'Ti', 1198, 3.598]"
"['Sr', 910, 'Ti', 1642, 3.252]"
"['Sr', 911, 'Ti', 1598, 3.151]"
"['Sr', 911, 'Ti', 1642, 3.346]"
"['Sr', 911, 'Ti', 1648, 3.186]"
"['Sr', 912, 'Ti', 1258, 3.288]"
"['Sr', 912, 'Ti', 1336, 3.373]"
"['Sr', 912, 'Ti', 1564, 2.953]"
"['Sr', 912, 'Ti', 1565, 3.515]"
"['Sr', 912, 'Ti', 1569, 3.833]"
"['Sr', 912, 'Ti', 1637, 3.605]"
"['Sr', 912, 'Ti', 1643, 3.038]"
"['Sr', 913, 'Ti', 1038, 2.956]"
"['Sr', 913, 'Ti', 1096, 3.324]"
"['Sr', 913, 'Ti', 1183, 3.575]"
"['Sr', 913, 'Ti', 1370, 3.61]"
"['Sr', 913, 'Ti', 1565, 3.413]"
"['Sr', 913, 'Ti', 1569, 2.955]"
"['Sr', 913, 'Ti', 1637, 3.293]"
"['Sr', 914, 'Ti', 1038, 3.098]"
"['Sr', 914, 'Ti', 1096, 3.039]"
"['Sr', 914, 'Ti', 1183, 3.273]"
"['Sr', 914, 'Ti', 1254, 2.951]"
"['Sr', 914, 'Ti', 1370, 3.632]"
"['Sr', 914, 'Ti', 1384, 3.676]"
"['Sr', 914, 'Ti', 1638, 3.733]"
"['Sr', 915, 'Ti', 1254, 3.43]"
"['Sr', 915, 'Ti', 1287, 3.531]"
"['Sr', 915, 'Ti', 1384, 3.457]"
"['Sr', 915, 'Ti', 1567, 2.951]"
"['Sr', 915, 'Ti', 1638, 3.184]"
"['Sr', 915, 'Ti', 1639, 3.464]"
"['Sr', 915, 'Ti', 1645, 3.457]"
"['Sr', 916, 'Ti', 1102, 3.163]"
"['Sr', 916, 'Ti', 1287, 3.229]"
"['Sr', 916, 'Ti', 1567, 3.135]"
"['Sr', 916, 'Ti', 1639, 3.472]"
"['Sr', 916, 'Ti', 1640, 3.455]"
"['Sr', 916, 'Ti', 1645, 3.629]"
"['Sr', 916, 'Ti', 1646, 3.458]"
"['Sr', 917, 'Ti', 1102, 2.984]"
"['Sr', 917, 'Ti', 1449, 3.839]"
